CTSL,HDR_XT,DVALTIME,XA32S19,YA32S19,ZA32S19,XVELS15,YVELS15,ZVELS15,LAT,LONG,TRKQ,TRRKQ,MUTRK,LR,TT,STN,CGTN,ID,CATE,CSOURCE,RPRTCTSL,RPRTPU,RSOURCE,TRKST,CEPN,CECUID,ONAME,SNAME,M1,M2,M3,M4,Altitude,Size,,
1165,63830.99,63830.883,67.480253,-19.810158,3.563948,-0.09274,0.0145,0.0094,36.436068,-74.177213,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8543.289451,0,WGSLLA,PETARC
1165,63833.613,63832.876,67.291054,-19.790844,3.559231,-0.09296,0.01334,0.00653,36.43643,-74.181059,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8526.343958,0,WGSLLA,PETARC
1165,63833.975,63832.876,67.291054,-19.790844,3.559231,-0.09296,0.01334,0.00653,36.43643,-74.181059,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8526.343958,0,WGSLLA,PETARC
1165,63835.965,63835.965,67.291054,-19.790844,3.559231,-0.09296,0.01334,0.00653,36.43639,-74.18096,9,0,0,0,0,1660,1242,2,1,6,0,0,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8526.343962,0,WGSLLA,PETARC
1165,63838.354,63838.354,66.837275,-19.726587,3.590698,-0.09296,0.01334,0.00653,36.437596,-74.190124,9,0,0,0,0,1660,1242,2,1,6,0,0,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8571.126057,0,WGSLLA,PETARC
1165,63839.583,63839.446,66.673615,-19.709755,3.561077,-0.09293,0.013,0.00421,36.437909,-74.193411,9,0,0,0,0,1660,1242,2,1,6,0,0,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8505.454988,0,WGSLLA,PETARC
1165,63840.798,63839.446,66.673615,-19.709755,3.561077,-0.09293,0.013,0.00421,36.437909,-74.193411,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8505.454988,0,WGSLLA,PETARC
1165,63841.598,63841.445,66.493031,-19.665403,3.541706,-0.09201,0.01526,0.00082,36.438678,-74.197008,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8459.340183,0,WGSLLA,PETARC
1165,63843.663,63843.431,66.315073,-19.610237,3.528837,-0.09116,0.01831,-0.00095,36.439626,-74.200572,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8426.224261,0,WGSLLA,PETARC
1165,63845.523,63845.428,66.134438,-19.565868,3.521023,-0.0907,0.01926,-0.00165,36.440357,-74.204206,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8403.25625,0,WGSLLA,PETARC
1165,63847.597,63847.437,65.948915,-19.533587,3.505926,-0.09079,0.01849,-0.00308,36.44093,-74.207899,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8365.69603,0,WGSLLA,PETARC
1165,63849.72,63849.443,65.768209,-19.477831,3.507717,-0.09033,0.02075,-0.00214,36.441929,-74.211504,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8361.843851,0,WGSLLA,PETARC
1165,63851.662,63851.428,65.585199,-19.443815,3.50412,-0.09048,0.0199,-0.00208,36.44253,-74.21519,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8347.394524,0,WGSLLA,PETARC
1165,63853.49,63853.415,65.396402,-19.428801,3.515623,-0.09128,0.01691,-0.00018,36.442822,-74.218966,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8363.154769,0,WGSLLA,PETARC
1165,63855.552,63855.552,65.396402,-19.428801,3.515623,-0.09128,0.01691,-0.00018,36.442822,-74.218936,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8363.154769,0,WGSLLA,PETARC
1165,63855.614,63855.407,65.212807,-19.39789,3.515327,-0.09122,0.01657,-0.00018,36.443372,-74.222666,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8355.358847,0,WGSLLA,PETARC
1165,63857.494,63857.403,65.031359,-19.351364,3.51437,-0.09085,0.01819,-0.00024,36.444139,-74.226249,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8346.16717,0,WGSLLA,PETARC
1165,63858.27,63857.403,65.031359,-19.351364,3.51437,-0.09085,0.01819,-0.00024,36.444139,-74.226249,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8346.16717,0,WGSLLA,PETARC
1165,63859.535,63859.404,64.844654,-19.31949,3.529692,-0.09113,0.01764,0.00168,36.444747,-74.230048,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8369.515022,0,WGSLLA,PETARC
1165,63861.585,63861.401,64.662642,-19.272877,3.536856,-0.09085,0.01901,0.00214,36.445556,-74.233685,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8376.580811,0,WGSLLA,PETARC
1165,63863.615,63863.43,64.477985,-19.230806,3.537397,-0.09061,0.01941,0.00171,36.44625,-74.237395,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8370.375898,0,WGSLLA,PETARC
1165,63863.754,63863.43,64.477985,-19.230806,3.537397,-0.09061,0.01941,0.00171,36.44629,-74.237365,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8370.375895,0,WGSLLA,PETARC
1165,63868.409,63868.409,64.086195,-19.147997,3.544687,-0.09061,0.01941,0.00171,36.447741,-74.245225,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8369.631822,0,WGSLLA,PETARC
1165,63870.356,63870.227,63.848551,-19.113152,3.550316,-0.09088,0.01865,0.00177,36.448368,-74.249998,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8371.808031,0,WGSLLA,PETARC
1165,63872.533,63872.252,63.661192,-19.073725,3.555126,-0.09094,0.01883,0.00189,36.449059,-74.253775,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8374.160003,0,WGSLLA,PETARC
1165,63874.345,63874.265,63.480566,-19.026234,3.547256,-0.09036,0.01999,0.00049,36.44988,-74.257369,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8351.333851,0,WGSLLA,PETARC
1165,63876.015,63874.265,63.480566,-19.026234,3.547256,-0.09036,0.01999,0.00049,36.44988,-74.257309,9,8,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8351.333851,0,WGSLLA,PETARC
1165,63876.391,63876.264,63.297255,-18.992689,3.547432,-0.09039,0.01923,0.0004,36.450472,-74.261034,9,8,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8344.67166,0,WGSLLA,PETARC
1165,63878.387,63878.266,63.108791,-18.967997,3.554296,-0.091,0.01755,0.00113,36.450921,-74.264798,9,8,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8351.313373,0,WGSLLA,PETARC
1165,63880.414,63880.276,62.930403,-18.916454,3.547752,-0.09015,0.01953,0.00006,36.451808,-74.268386,9,8,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8331.235173,0,WGSLLA,PETARC
1165,63882.038,63880.276,62.930403,-18.916454,3.547752,-0.09015,0.01953,0.00006,36.451808,-74.268316,9,8,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8331.235173,0,WGSLLA,PETARC
1165,63882.434,63882.282,62.747549,-18.876122,3.532122,-0.09012,0.01965,-0.00183,36.45247,-74.272025,9,8,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8292.969112,0,WGSLLA,PETARC
1165,63884.531,63884.29,62.571327,-18.81267,3.535069,-0.08926,0.02255,-0.00104,36.453553,-74.275568,9,8,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8291.857852,0,WGSLLA,PETARC
1165,63886.407,63886.3,62.390339,-18.762848,3.541063,-0.08917,0.02307,-0.00006,36.454453,-74.279183,9,8,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8296.836395,0,WGSLLA,PETARC
1165,63888.399,63888.299,62.20825,-18.729893,3.522188,-0.08932,0.02148,-0.00235,36.455033,-74.282837,9,8,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8252.24799,0,WGSLLA,PETARC
1165,63890.383,63890.291,62.023436,-18.701128,3.538527,-0.08984,0.01978,0.00021,36.455548,-74.28657,9,8,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8278.043322,0,WGSLLA,PETARC
1165,63892.371,63892.289,61.838554,-18.664701,3.549227,-0.09018,0.01941,0.00146,36.456148,-74.290231,9,8,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8292.498058,0,WGSLLA,PETARC
1165,63894.018,63892.289,61.838554,-18.664701,3.549227,-0.09018,0.01941,0.00146,36.456148,-74.290231,9,7,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8292.498058,0,WGSLLA,PETARC
1165,63895.038,63895.038,61.838554,-18.664701,3.549227,-0.09018,0.01941,0.00146,36.456148,-74.290201,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8292.498058,0,WGSLLA,PETARC
1165,63898.362,63898.362,61.344423,-18.559771,3.557146,-0.09018,0.01941,0.00146,36.457982,-74.300143,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8289.799638,0,WGSLLA,PETARC
1165,63899.426,63899.246,61.204483,-18.52466,3.582649,-0.09012,0.01965,0.00272,36.458632,-74.302963,9,9,1,0,0,1660,1242,2,1,6,1000,20,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8335.51736,0,WGSLLA,PETARC
1165,63899.527,63899.246,61.204483,-18.52466,3.582649,-0.09012,0.01965,0.00272,36.458632,-74.302963,9,0,0,0,0,1660,1242,2,1,6,0,0,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8335.51736,0,WGSLLA,PETARC
1165,63901.595,63901.271,61.014704,-18.499231,3.596764,-0.0907,0.01794,0.00375,36.459092,-74.306767,9,0,0,0,0,1660,1242,2,1,6,0,0,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8356.837356,0,WGSLLA,PETARC
1165,63902.534,63901.271,61.014704,-18.499231,3.596764,-0.0907,0.01794,0.00375,36.459092,-74.306727,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8356.837356,0,WGSLLA,PETARC
1165,63902.629,63901.271,61.014704,-18.499231,3.596764,-0.0907,0.01794,0.00375,36.459092,-74.306727,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8356.837356,0,WGSLLA,PETARC
1165,63903.359,63903.174,60.831686,-18.491096,3.585783,-0.09174,0.01462,0.00143,36.459264,-74.31045,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8328.413636,0,WGSLLA,PETARC
1165,63903.446,63903.174,60.831686,-18.491096,3.585783,-0.09174,0.01462,0.00143,36.459264,-74.31045,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8328.413636,0,WGSLLA,PETARC
1165,63905.231,63905.079,60.654285,-18.465664,3.58497,-0.09174,0.01431,0.00101,36.45972,-74.313997,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8320.353002,0,WGSLLA,PETARC
1165,63907.216,63906.966,60.473209,-18.458292,3.592741,-0.09247,0.01178,0.00174,36.45984,-74.317618,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8329.540245,0,WGSLLA,PETARC
1165,63909.043,63908.854,60.301313,-18.42412,3.58737,-0.09183,0.01331,0.00064,36.460438,-74.321109,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8312.499308,0,WGSLLA,PETARC
1165,63910.849,63910.761,60.124744,-18.398741,3.595304,-0.09174,0.01331,0.0015,36.460934,-74.324642,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8322.013807,0,WGSLLA,PETARC
1165,63912.937,63912.661,59.951109,-18.368074,3.593525,-0.09137,0.01398,0.00092,36.461474,-74.328101,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8312.168471,0,WGSLLA,PETARC
1165,63914.89,63914.562,59.772701,-18.351284,3.590969,-0.09167,0.01273,0.00037,36.461788,-74.33167,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8300.770218,0,WGSLLA,PETARC
1165,63916.547,63916.468,59.595205,-18.326313,3.60611,-0.09171,0.01282,0.0022,36.462237,-74.335285,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8324.723609,0,WGSLLA,PETARC
1165,63918.575,63918.391,59.419296,-18.29244,3.606087,-0.09137,0.01398,0.00168,36.462791,-74.338791,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8318.332588,0,WGSLLA,PETARC
1165,63920.429,63920.295,59.244261,-18.264383,3.603767,-0.09122,0.01416,0.00098,36.463289,-74.342289,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8307.457297,0,WGSLLA,PETARC
1165,63922.471,63922.193,59.06801,-18.239296,3.608173,-0.09131,0.01395,0.00128,36.463738,-74.345876,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8310.0399,0,WGSLLA,PETARC
1165,63924.228,63924.084,58.894163,-18.20455,3.611317,-0.09119,0.01501,0.00137,36.464386,-74.349309,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8310.096966,0,WGSLLA,PETARC
1165,63930.33,63930.231,58.323753,-18.118832,3.625416,-0.09131,0.01462,0.00171,36.465914,-74.360784,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8318.270117,0,WGSLLA,PETARC
1165,63932.456,63932.15,58.142471,-18.099518,3.628204,-0.09177,0.01352,0.00165,36.466229,-74.364405,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8317.60486,0,WGSLLA,PETARC
1165,63934.213,63934.062,57.968388,-18.066086,3.63393,-0.09131,0.01447,0.00195,36.466855,-74.367914,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8322.925841,0,WGSLLA,PETARC
1165,63936.046,63935.962,57.796181,-18.02322,3.652103,-0.09088,0.01642,0.00378,36.467527,-74.37152,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8353.119388,0,WGSLLA,PETARC
1165,63938.098,63937.852,57.622877,-17.994427,3.651085,-0.09082,0.01614,0.00275,36.468036,-74.375013,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8345.064031,0,WGSLLA,PETARC
1165,63939.881,63939.753,57.4519,-17.951433,3.650896,-0.09033,0.0177,0.00208,36.468778,-74.378416,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8338.614016,0,WGSLLA,PETARC
1165,63941.729,63941.645,57.279259,-17.920883,3.645988,-0.09027,0.01733,0.00095,36.469314,-74.381895,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8322.818745,0,WGSLLA,PETARC
1165,63943.772,63943.535,57.104979,-17.89258,3.644873,-0.09042,0.01678,0.00058,36.469815,-74.385369,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8314.595482,0,WGSLLA,PETARC
1165,63945.581,63945.436,56.930956,-17.861126,3.637478,-0.09042,0.01675,-0.00049,36.470367,-74.388904,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8293.807907,0,WGSLLA,PETARC
1165,63947.602,63947.324,56.756105,-17.831079,3.644197,-0.09064,0.01657,0.00049,36.470896,-74.392332,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8301.249634,0,WGSLLA,PETARC
1165,63949.389,63949.216,56.58321,-17.800451,3.642847,-0.09055,0.01648,0.00021,36.471434,-74.395847,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8292.631089,0,WGSLLA,PETARC
1165,63951.397,63951.118,56.403463,-17.776875,3.648304,-0.09119,0.0155,0.00085,36.471858,-74.399446,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8297.49313,0,WGSLLA,PETARC
1165,63953.249,63953.011,56.230024,-17.755793,3.59387,-0.091,0.01447,-0.00638,36.472234,-74.402957,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8182.8374,0,WGSLLA,PETARC
1165,63955.05,63954.925,56.055525,-17.720573,3.609699,-0.09076,0.01541,-0.00281,36.47285,-74.406439,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8208.527041,0,WGSLLA,PETARC
1165,63957.1,63956.83,55.884659,-17.675858,3.627474,-0.09021,0.01736,0.00015,36.47362,-74.409856,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8238.146001,0,WGSLLA,PETARC
1165,63958.899,63958.736,55.714006,-17.632374,3.639065,-0.08975,0.01868,0.00159,36.47437,-74.413297,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8255.435858,0,WGSLLA,PETARC
1165,63960.938,63960.646,55.539692,-17.594685,3.670614,-0.08981,0.01892,0.00522,36.475027,-74.41678,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8312.5962,0,WGSLLA,PETARC
1165,63962.664,63962.543,55.371183,-17.544149,3.670738,-0.08929,0.02078,0.00397,36.475892,-74.420172,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8306.987845,0,WGSLLA,PETARC
1165,63964.608,63964.453,55.1945,-17.518406,3.66926,-0.08975,0.01901,0.00284,36.476349,-74.423696,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8298.184912,0,WGSLLA,PETARC
1165,63966.622,63966.388,55.012173,-17.495909,3.676315,-0.09055,0.01721,0.00302,36.476755,-74.427348,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8306.318871,0,WGSLLA,PETARC
1165,63968.331,63968.185,54.852539,-17.452913,3.670097,-0.08984,0.01883,0.00146,36.477493,-74.430589,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8288.436043,0,WGSLLA,PETARC
1165,63970.142,63970.013,54.687317,-17.414316,3.672808,-0.08969,0.01938,0.00146,36.47816,-74.433918,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8288.293598,0,WGSLLA,PETARC
1165,63971.366,63970.013,54.687317,-17.414316,3.672808,-0.08969,0.01938,0.00146,36.47816,-74.433848,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8288.293598,0,WGSLLA,PETARC
1165,63971.94,63971.82,54.516199,-17.396057,3.685318,-0.09061,0.01712,0.00278,36.478494,-74.437335,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8307.782288,0,WGSLLA,PETARC
1165,63973.779,63973.626,54.353937,-17.345758,3.693708,-0.09015,0.01974,0.0032,36.479353,-74.440602,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8319.004772,0,WGSLLA,PETARC
1165,63973.862,63973.626,54.353937,-17.345758,3.693708,-0.09015,0.01974,0.0032,36.479353,-74.440572,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8319.004772,0,WGSLLA,PETARC
1165,63975.613,63975.427,54.19161,-17.302801,3.693712,-0.08987,0.02075,0.00244,36.480161,-74.443829,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8313.544981,0,WGSLLA,PETARC
1165,63977.476,63977.229,54.02739,-17.268198,3.69795,-0.08987,0.02039,0.00244,36.480762,-74.447139,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8316.592573,0,WGSLLA,PETARC
1165,63979.298,63979.031,53.8652,-17.229542,3.690779,-0.08963,0.02063,0.00089,36.481428,-74.450363,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8296.863702,0,WGSLLA,PETARC
1165,63981.086,63980.838,53.705622,-17.185165,3.683916,-0.08902,0.02158,-0.00024,36.482148,-74.453574,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8277.790385,0,WGSLLA,PETARC
1165,63982.927,63982.64,53.541815,-17.149429,3.686077,-0.08917,0.02118,0.00009,36.482767,-74.456804,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8276.733989,0,WGSLLA,PETARC
1165,63984.633,63984.447,53.37546,-17.118473,3.687119,-0.08957,0.0202,0.00018,36.483347,-74.460157,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8273.425172,0,WGSLLA,PETARC
1165,63986.418,63986.26,53.212122,-17.079765,3.692595,-0.08942,0.02048,0.00085,36.484015,-74.463449,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8279.015349,0,WGSLLA,PETARC
1165,63988.284,63988.054,53.051483,-17.038116,3.69179,-0.08917,0.02115,0.00055,36.48473,-74.466643,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8272.11438,0,WGSLLA,PETARC
1165,63990.128,63989.87,52.888647,-17.002197,3.689909,-0.08902,0.02084,0.00018,36.485351,-74.469953,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8263.06693,0,WGSLLA,PETARC
1165,63991.89,63991.67,52.7237,-16.973293,3.686211,-0.08936,0.01968,-0.00034,36.485817,-74.473248,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8250.40657,0,WGSLLA,PETARC
1165,63993.707,63993.476,52.56077,-16.938244,3.670477,-0.08929,0.01962,-0.00238,36.486423,-74.476556,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8213.694073,0,WGSLLA,PETARC
1165,63995.562,63995.285,52.396992,-16.900362,3.674885,-0.08929,0.01993,-0.00122,36.487116,-74.479786,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8217.223481,0,WGSLLA,PETARC
1165,63997.363,63997.083,52.231815,-16.868141,3.674284,-0.0896,0.01944,-0.00101,36.487637,-74.483145,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8210.765366,0,WGSLLA,PETARC
1165,63998.944,63998.891,52.069195,-16.823326,3.682859,-0.08942,0.02075,0.0004,36.488445,-74.486352,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8222.627573,0,WGSLLA,PETARC
1165,64000.828,64000.692,51.903078,-16.79451,3.695204,-0.08978,0.01959,0.00195,36.48895,-74.489705,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8242.09565,0,WGSLLA,PETARC
1165,64002.825,64002.5,51.739677,-16.753902,3.70171,-0.08966,0.02029,0.00235,36.489648,-74.492968,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8249.870268,0,WGSLLA,PETARC
1165,64004.419,64004.301,51.574718,-16.722872,3.706749,-0.08981,0.01956,0.00244,36.490189,-74.496285,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8254.773519,0,WGSLLA,PETARC
1165,64006.296,64006.101,51.410648,-16.688168,3.703676,-0.08984,0.0195,0.00143,36.49075,-74.499561,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8243.461757,0,WGSLLA,PETARC
1165,64008.086,64007.909,51.249792,-16.6451,3.708183,-0.08936,0.02054,0.00168,36.491488,-74.502802,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8247.338484,0,WGSLLA,PETARC
1165,64010.05,64009.718,51.084517,-16.614065,3.712042,-0.08954,0.01971,0.00177,36.492028,-74.506125,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8249.920924,0,WGSLLA,PETARC
1165,64011.724,64011.518,50.921141,-16.580814,3.722672,-0.08954,0.01944,0.00278,36.492605,-74.509391,9,0,0,0,0,1660,1242,2,1,6,1,10,0,1,0,0,Lear 2,Unit A,0,0,3402,4,8266.094168,0,WGSLLA,PETARC
