STD PET CSV
CTSL,HDR_XT,DVALTIME,XA32S19,YA32S19,ZA32S19,XVELS15,YVELS15,ZVELS15,LAT,LONG,TRKQ,TRRKQ,MUTRK,LR,TT,LTN,CGTN,ID,CATE,CSOURCE,RPRTCTSL,RPRTPU,RSOURCE,TRKST,CEPN,CECUID,ONAME,SNAME,M1,M2,M3,M4,Altitude,Size,Geometry,File Type,Special Point Type,Platform,Activity,Spec Type,STN
901,63709.000,63709.000,2.251791,-2.184413,4.475989,0.097355,-0.045397,0.000000,36.658000,-74.419000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8954.802667,0,WGSLLA,PETARC,0,0,0,0,0
901,63769.000,63769.000,8.915541,-5.575181,4.401491,0.124022,-0.055218,0.000000,36.602000,-74.283000,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8834.665333,0,WGSLLA,PETARC,0,0,0,0,0
901,63787.000,63787.000,11.317925,-6.359084,4.442256,0.128389,-0.041716,0.000000,36.589000,-74.234000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8932.792333,0,WGSLLA,PETARC,0,0,0,0,0
901,63799.000,63799.000,12.249954,-6.720996,4.488528,0.126804,-0.046153,0.000000,36.583000,-74.215000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9032.979333,0,WGSLLA,PETARC,0,0,0,0,0
901,63809.000,63809.000,14.016075,-7.383762,4.518827,0.121706,-0.051661,0.000000,36.572000,-74.179000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9109.537333,0,WGSLLA,PETARC,0,0,0,0,0
901,63814.000,63814.000,14.457711,-7.564513,4.520423,0.119780,-0.055854,0.000000,36.569000,-74.170000,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9117.104333,0,WGSLLA,PETARC,0,0,0,0,0
901,63824.000,63824.000,15.489183,-8.228905,4.535529,0.098418,-0.088616,0.000000,36.558000,-74.149000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9159.170000,0,WGSLLA,PETARC,0,0,0,0,0
901,63830.000,63830.000,15.931873,-8.712922,4.511383,0.080226,-0.106464,0.000000,36.550000,-74.140000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9117.218667,0,WGSLLA,PETARC,0,0,0,0,0
901,63839.000,63839.000,16.476222,-10.228262,4.466548,0.007117,-0.135791,0.000000,36.525000,-74.129000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9040.857667,0,WGSLLA,PETARC,0,0,0,0,0
901,63847.000,63847.000,16.428844,-10.774496,4.412909,-0.018826,-0.133953,0.000000,36.516000,-74.130000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8936.437667,0,WGSLLA,PETARC,0,0,0,0,0
901,63856.000,63856.000,15.745576,-11.990082,4.246264,-0.103121,-0.086529,0.000000,36.496000,-74.144000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8604.832333,0,WGSLLA,PETARC,0,0,0,0,0
901,63872.000,63872.000,13.735968,-12.724050,4.092738,-0.128172,-0.006717,0.000000,36.484000,-74.185000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8286.061000,0,WGSLLA,PETARC,0,0,0,0,0
901,63887.000,63887.000,11.675119,-12.547544,4.095969,-0.114925,0.018202,0.000000,36.487000,-74.227000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8276.258333,0,WGSLLA,PETARC,0,0,0,0,0
901,63903.000,63903.000,10.153640,-12.247497,4.058679,-0.102755,0.023723,0.000000,36.492000,-74.258000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8190.037000,0,WGSLLA,PETARC,0,0,0,0,0
901,63918.000,63918.000,8.632314,-11.886331,4.034906,-0.098294,0.022693,0.000000,36.498000,-74.289000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8131.805333,0,WGSLLA,PETARC,0,0,0,0,0
901,63933.000,63933.000,7.013208,-11.524905,4.034853,-0.093886,0.021675,0.000000,36.504000,-74.322000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8122.017000,0,WGSLLA,PETARC,0,0,0,0,0
901,63939.000,63939.000,6.473553,-11.404291,4.029950,0.000000,0.000000,0.000000,36.506000,-74.333000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8109.333333,0,WGSLLA,PETARC,0,0,0,0,0
901,63948.000,63948.000,5.639517,-11.162566,4.012103,-0.089540,0.027375,0.000000,36.510000,-74.350000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8069.178000,0,WGSLLA,PETARC,0,0,0,0,0
901,63954.000,63954.000,4.609188,-10.799238,3.902005,0.000000,0.000000,0.000000,36.516000,-74.371000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7843.666667,0,WGSLLA,PETARC,0,0,0,0,0
901,63963.000,63963.000,4.265778,-10.617497,3.896203,-0.078708,0.053089,0.000000,36.519000,-74.378000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7830.069333,0,WGSLLA,PETARC,0,0,0,0,0
901,63974.000,63974.000,3.627640,-9.889408,3.741537,0.000000,0.000000,0.000000,36.531000,-74.391000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7515.000000,0,WGSLLA,PETARC,0,0,0,0,0
901,63979.000,63979.000,3.480305,-9.586003,3.698159,-0.031039,0.095527,0.000000,36.536000,-74.394000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7426.243000,0,WGSLLA,PETARC,0,0,0,0,0
901,63990.000,63990.000,3.528240,-8.311420,3.573774,0.000000,0.000000,0.000000,36.557000,-74.393000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7171.000000,0,WGSLLA,PETARC,0,0,0,0,0
901,63994.000,63994.000,3.626035,-8.068586,3.550575,0.036543,0.095197,0.000000,36.561000,-74.391000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7123.657000,0,WGSLLA,PETARC,0,0,0,0,0
901,64009.000,64009.000,4.702448,-6.853551,3.266592,0.093856,0.052025,0.000000,36.581000,-74.369000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,6553.038000,0,WGSLLA,PETARC,0,0,0,0,0
901,64025.000,64025.000,6.415760,-6.486863,2.925458,0.112245,-0.013782,0.000000,36.587000,-74.334000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,5874.813333,0,WGSLLA,PETARC,0,0,0,0,0
901,64040.000,64040.000,7.836843,-7.272876,2.693335,0.074375,-0.079757,0.000000,36.574000,-74.305000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,5419.481000,0,WGSLLA,PETARC,0,0,0,0,0
901,64055.000,64055.000,8.377627,-8.666644,2.488121,-0.006923,-0.099003,0.000000,36.551000,-74.294000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,5017.961667,0,WGSLLA,PETARC,0,0,0,0,0
901,64070.000,64070.000,7.791361,-9.880324,2.320432,-0.067620,-0.058782,0.000000,36.531000,-74.306000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,4686.357333,0,WGSLLA,PETARC,0,0,0,0,0
901,64085.000,64085.000,6.517576,-10.245821,2.197600,-0.086058,-0.003005,0.000000,36.525000,-74.332000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,4437.597000,0,WGSLLA,PETARC,0,0,0,0,0
901,64100.000,64100.000,5.292252,-10.186420,2.101296,-0.083665,0.007320,0.000000,36.526000,-74.357000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,4240.500333,0,WGSLLA,PETARC,0,0,0,0,0
901,64115.000,64115.000,3.968955,-10.066084,1.986008,-0.089909,0.007866,0.000000,36.528000,-74.384000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,4005.715333,0,WGSLLA,PETARC,0,0,0,0,0
901,64130.000,64130.000,2.596886,-10.006197,1.919065,-0.094754,0.004966,0.000000,36.529000,-74.412000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3868.905000,0,WGSLLA,PETARC,0,0,0,0,0
901,64145.000,64145.000,1.077927,-9.946030,1.880160,-0.097367,0.005103,0.000000,36.530000,-74.443000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3789.152333,0,WGSLLA,PETARC,0,0,0,0,0
901,64160.000,64160.000,-0.342970,-9.885428,1.856759,-0.094047,0.004929,0.000000,36.531000,-74.472000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3741.704333,0,WGSLLA,PETARC,0,0,0,0,0
901,64167.000,64167.000,-0.538945,-9.824748,1.851517,-0.093176,0.004883,0.000000,36.532000,-74.476000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3730.925667,0,WGSLLA,PETARC,0,0,0,0,0
901,64175.000,64175.000,-1.714801,-9.763807,1.846434,-0.089325,0.006246,0.000000,36.533000,-74.500000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3721.175000,0,WGSLLA,PETARC,0,0,0,0,0
901,64182.000,64182.000,-2.351726,-9.763530,1.845515,-0.087147,0.003043,0.000000,36.533000,-74.513000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3720.076000,0,WGSLLA,PETARC,0,0,0,0,0
901,64190.000,64190.000,-2.988614,-9.702523,1.845727,-0.088563,0.003093,0.000000,36.534000,-74.526000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3721.132000,0,WGSLLA,PETARC,0,0,0,0,0
901,64197.000,64197.000,-3.576533,-9.702102,1.841399,-0.090347,0.001577,0.000000,36.534000,-74.538000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3713.577667,0,WGSLLA,PETARC,0,0,0,0,0
901,64205.000,64205.000,-4.409434,-9.701417,1.848511,-0.090674,0.001583,0.000000,36.534000,-74.555000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3729.701667,0,WGSLLA,PETARC,0,0,0,0,0
901,64212.000,64212.000,-4.997373,-9.700856,1.857940,-0.089816,-0.003136,0.000000,36.534000,-74.567000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3750.139333,0,WGSLLA,PETARC,0,0,0,0,0
901,64220.000,64220.000,-5.781437,-9.821273,1.864995,-0.087757,-0.030217,0.000000,36.532000,-74.583000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3767.347000,0,WGSLLA,PETARC,0,0,0,0,0
901,64228.000,64228.000,-6.321006,-10.245188,1.892442,-0.055674,-0.079511,0.000000,36.525000,-74.594000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3826.559000,0,WGSLLA,PETARC,0,0,0,0,0
901,64235.000,64235.000,-6.518063,-10.912256,1.962191,0.003439,-0.098476,0.000000,36.514000,-74.598000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,3970.847333,0,WGSLLA,PETARC,0,0,0,0,0
901,64243.000,64243.000,-6.274027,-11.579927,2.025091,0.063691,-0.078652,0.000000,36.503000,-74.593000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,4100.078000,0,WGSLLA,PETARC,0,0,0,0,0
901,64250.000,64250.000,-5.686475,-12.065973,2.056219,0.094199,-0.041940,0.000000,36.495000,-74.581000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,4163.633667,0,WGSLLA,PETARC,0,0,0,0,0
901,64259.000,64259.000,-4.804198,-12.067227,2.135074,0.097032,0.033411,0.000000,36.495000,-74.563000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,4318.703000,0,WGSLLA,PETARC,0,0,0,0,0
901,64265.000,64265.000,-4.264730,-11.764640,2.179345,0.082046,0.061826,0.000000,36.500000,-74.552000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,4403.766000,0,WGSLLA,PETARC,0,0,0,0,0
901,64277.000,64277.000,-3.234976,-11.038204,2.358338,0.082054,0.059616,0.000000,36.512000,-74.531000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,4754.767000,0,WGSLLA,PETARC,0,0,0,0,0
901,64280.000,64280.000,-3.038826,-10.856467,2.389773,0.081966,0.059552,0.000000,36.515000,-74.527000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,4816.138333,0,WGSLLA,PETARC,0,0,0,0,0
901,64292.000,64292.000,-2.058361,-10.190251,2.548628,0.081525,0.059231,0.000000,36.526000,-74.507000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,5128.378667,0,WGSLLA,PETARC,0,0,0,0,0
901,64295.000,64295.000,-1.813266,-10.008481,2.584824,0.081657,0.059328,0.000000,36.529000,-74.502000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,5199.440333,0,WGSLLA,PETARC,0,0,0,0,0
901,64307.000,64307.000,-0.833025,-9.281210,2.720735,0.080958,0.061006,0.000000,36.541000,-74.482000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,5466.478333,0,WGSLLA,PETARC,0,0,0,0,0
901,64319.000,64319.000,0.146988,-8.553709,2.869139,0.079408,0.062041,0.000000,36.553000,-74.462000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,5759.357333,0,WGSLLA,PETARC,0,0,0,0,0
901,64322.000,64322.000,0.244975,-8.432427,2.889889,0.079365,0.062007,0.000000,36.555000,-74.460000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,5800.274000,0,WGSLLA,PETARC,0,0,0,0,0
901,64336.000,64336.000,1.420643,-7.462022,3.092104,0.073024,0.065751,0.000000,36.571000,-74.436000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,6200.822000,0,WGSLLA,PETARC,0,0,0,0,0
901,64337.000,64337.000,1.518604,-7.401346,3.102960,0.072984,0.065715,0.000000,36.572000,-74.434000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,6222.356667,0,WGSLLA,PETARC,0,0,0,0,0
901,64351.000,64351.000,2.351089,-6.612590,3.247297,0.071028,0.066235,0.000000,36.585000,-74.417000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,6508.767333,0,WGSLLA,PETARC,0,0,0,0,0
901,64352.000,64352.000,2.595890,-6.369854,3.289031,0.069509,0.067124,0.000000,36.589000,-74.412000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,6591.675333,0,WGSLLA,PETARC,0,0,0,0,0
901,64366.000,64366.000,3.476963,-5.459405,3.413641,0.065194,0.069912,0.000000,36.604000,-74.394000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,6839.323333,0,WGSLLA,PETARC,0,0,0,0,0
901,64367.000,64367.000,3.574869,-5.398672,3.422789,0.065194,0.069912,0.000000,36.605000,-74.392000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,6857.627667,0,WGSLLA,PETARC,0,0,0,0,0
901,64381.000,64381.000,4.357506,-4.305994,3.517639,0.046001,0.082988,0.000000,36.623000,-74.376000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7046.050333,0,WGSLLA,PETARC,0,0,0,0,0
901,64382.000,64382.000,4.406430,-4.245291,3.533264,0.044520,0.083730,0.000000,36.624000,-74.375000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7077.273333,0,WGSLLA,PETARC,0,0,0,0,0
901,64397.000,64397.000,4.845857,-2.849436,3.696673,0.012667,0.090129,0.000000,36.647000,-74.366000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7402.402000,0,WGSLLA,PETARC,0,0,0,0,0
901,64402.000,64402.000,4.894431,-2.424665,3.746448,-0.001561,0.089421,0.000000,36.654000,-74.365000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7501.442000,0,WGSLLA,PETARC,0,0,0,0,0
901,64417.000,64417.000,4.599930,-1.393451,3.880897,-0.037891,0.077689,0.000000,36.671000,-74.371000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7768.405667,0,WGSLLA,PETARC,0,0,0,0,0
901,64426.000,64426.000,4.012130,-0.605129,3.968493,-0.065276,0.056744,0.000000,36.684000,-74.383000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,7941.695333,0,WGSLLA,PETARC,0,0,0,0,0
901,64432.000,64432.000,3.620556,-0.362714,4.008776,-0.072721,0.047225,0.000000,36.688000,-74.391000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8021.339000,0,WGSLLA,PETARC,0,0,0,0,0
901,64442.000,64442.000,2.837619,0.061546,4.184988,-0.075646,0.030563,0.000000,36.695000,-74.407000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8372.279667,0,WGSLLA,PETARC,0,0,0,0,0
901,64448.000,64448.000,2.446210,0.182706,4.257404,-0.076750,0.022008,0.000000,36.697000,-74.415000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8516.528333,0,WGSLLA,PETARC,0,0,0,0,0
901,64458.000,64458.000,1.810168,0.364495,4.340661,-0.076122,0.020397,0.000000,36.700000,-74.428000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8682.297667,0,WGSLLA,PETARC,0,0,0,0,0
901,64471.000,64471.000,0.635968,0.667648,4.360911,-0.083815,0.011779,0.000000,36.705000,-74.452000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8722.067000,0,WGSLLA,PETARC,0,0,0,0,0
901,64473.000,64473.000,0.489206,0.667632,4.365775,-0.085313,0.008967,0.000000,36.705000,-74.455000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8731.747667,0,WGSLLA,PETARC,0,0,0,0,0
901,64488.000,64488.000,-0.880550,0.789073,4.368868,-0.091543,0.004798,0.000000,36.707000,-74.483000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8738.137333,0,WGSLLA,PETARC,0,0,0,0,0
901,64488.000,64488.000,-0.880550,0.789073,4.369406,-0.091489,0.004795,0.000000,36.707000,-74.483000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8739.213667,0,WGSLLA,PETARC,0,0,0,0,0
901,64503.000,64503.000,-2.250344,0.789548,4.447362,-0.093562,-0.001633,0.000000,36.707000,-74.511000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8896.351667,0,WGSLLA,PETARC,0,0,0,0,0
901,64507.000,64507.000,-2.690655,0.789787,4.480422,-0.093457,-0.006535,0.000000,36.707000,-74.520000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,8963.094000,0,WGSLLA,PETARC,0,0,0,0,0
901,64518.000,64518.000,-3.522411,0.729656,4.533519,-0.094327,-0.006596,0.000000,36.706000,-74.537000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9070.740333,0,WGSLLA,PETARC,0,0,0,0,0
901,64523.000,64523.000,-3.962790,0.669317,4.556741,-0.094871,-0.006634,0.000000,36.705000,-74.546000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9118.102000,0,WGSLLA,PETARC,0,0,0,0,0
901,64533.000,64533.000,-5.137180,0.549077,4.621973,-0.095850,-0.013471,0.000000,36.703000,-74.570000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9251.580333,0,WGSLLA,PETARC,0,0,0,0,0
901,64538.000,64538.000,-5.577613,0.488886,4.641220,-0.096282,-0.013532,0.000000,36.702000,-74.579000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9291.407000,0,WGSLLA,PETARC,0,0,0,0,0
901,64548.000,64548.000,-6.311806,0.307730,4.669055,-0.093685,-0.037851,0.000000,36.699000,-74.594000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9349.531667,0,WGSLLA,PETARC,0,0,0,0,0
901,64555.000,64555.000,-7.095411,-0.176726,4.672942,-0.076565,-0.073938,0.000000,36.691000,-74.610000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9360.292667,0,WGSLLA,PETARC,0,0,0,0,0
901,64572.000,64572.000,-7.979109,-1.874816,4.670550,-0.014366,-0.117005,0.000000,36.663000,-74.628000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9360.320333,0,WGSLLA,PETARC,0,0,0,0,0
901,64573.000,64573.000,-7.979381,-2.056895,4.653760,-0.008254,-0.118031,0.000000,36.660000,-74.628000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9326.947667,0,WGSLLA,PETARC,0,0,0,0,0
901,64589.000,64589.000,-7.541726,-3.817856,4.697958,0.060602,-0.100859,0.000000,36.631000,-74.619000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9416.379000,0,WGSLLA,PETARC,0,0,0,0,0
901,64590.000,64590.000,-7.443989,-3.939413,4.705033,0.065645,-0.097323,0.000000,36.629000,-74.617000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9430.381667,0,WGSLLA,PETARC,0,0,0,0,0
901,64606.000,64606.000,-6.172404,-5.155302,4.781322,0.099290,-0.055037,0.000000,36.609000,-74.591000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9581.190667,0,WGSLLA,PETARC,0,0,0,0,0
901,64621.000,64621.000,-4.556198,-5.521361,4.799956,0.108415,-0.005682,0.000000,36.603000,-74.558000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9614.625000,0,WGSLLA,PETARC,0,0,0,0,0
901,64636.000,64636.000,-3.233501,-5.583203,4.830960,0.107512,-0.001877,0.000000,36.602000,-74.531000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9673.882000,0,WGSLLA,PETARC,0,0,0,0,0
901,64651.000,64651.000,-1.322826,-5.644882,4.864976,0.105584,-0.011097,0.000000,36.601000,-74.492000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9739.624667,0,WGSLLA,PETARC,0,0,0,0,0
901,64666.000,64666.000,0.244983,-5.887912,4.896621,0.103802,-0.018303,0.000000,36.597000,-74.460000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9803.237000,0,WGSLLA,PETARC,0,0,0,0,0
901,64681.000,64681.000,1.812993,-6.191084,4.905905,0.104647,-0.014707,0.000000,36.592000,-74.428000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9823.782333,0,WGSLLA,PETARC,0,0,0,0,0
901,64687.000,64687.000,2.499041,-6.251514,4.930155,0.105097,-0.011046,0.000000,36.591000,-74.414000,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9873.345000,0,WGSLLA,PETARC,0,0,0,0,0
901,64712.000,64712.000,5.145297,-6.492098,4.892977,0.108314,-0.009476,0.000000,36.587000,-74.360000,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9805.657667,0,WGSLLA,PETARC,0,0,0,0,0
901,64727.000,64727.000,6.468461,-6.551169,4.893935,0.110474,-0.007725,0.000000,36.586000,-74.333000,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9812.189333,0,WGSLLA,PETARC,0,0,0,0,0
901,64742.000,64742.000,8.477850,-6.669398,4.902926,0.112637,-0.003933,0.000000,36.584000,-74.292000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9839.210333,0,WGSLLA,PETARC,0,0,0,0,0
901,64757.000,64757.000,10.144154,-6.726805,4.902729,0.115195,-0.002011,0.000000,36.583000,-74.258000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9847.911000,0,WGSLLA,PETARC,0,0,0,0,0
901,64772.000,64772.000,11.908464,-6.783345,4.886872,0.117993,0.000000,0.000000,36.582000,-74.222000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9827.545000,0,WGSLLA,PETARC,0,0,0,0,0
901,64806.000,64806.000,15.875755,-6.164571,4.847590,0.095388,0.055072,0.000000,36.592000,-74.141000,5,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,CAP 2,TSPI,0,0,0,0,9778.199000,0,WGSLLA,PETARC,0,0,0,0,0
